0.00097656,0.25214
0.0019531,0.25214
0.0029297,0.25214
0.0039063,0.25214
0.0048828,0.25214
0.0058594,0.25214
0.0068359,0.25214
0.0078125,0.25214
0.0087891,0.25214
0.0097656,0.25214
0.010742,0.25214
0.011719,0.25214
0.012695,0.25214
0.013672,0.25214
0.014648,0.25214
0.015625,0.25214
0.016602,0.25214
0.017578,0.25214
0.018555,0.25214
0.019531,0.25214
0.020508,0.25214
0.021484,0.25214
0.022461,0.25214
0.023438,0.25214
0.024414,0.25214
0.025391,0.25214
0.026367,0.25214
0.027344,0.25214
0.02832,0.25214
0.029297,0.25214
0.030273,0.25214
0.03125,0.25214
0.032227,0.25214
0.033203,0.25214
0.03418,0.25214
0.035156,0.25214
0.036133,0.25214
0.037109,0.25214
0.038086,0.25214
0.039063,0.25214
0.040039,0.25214
0.041016,0.25214
0.041992,0.25214
0.042969,0.25214
0.043945,0.25214
0.044922,0.25214
0.045898,0.25214
0.046875,0.25214
0.047852,0.25214
0.048828,0.25214
0.049805,0.25214
0.050781,0.25214
0.051758,0.25214
0.052734,0.25214
0.053711,0.25214
0.054688,0.25214
0.055664,0.25214
0.056641,0.25214
0.057617,0.25214
0.058594,0.25214
0.05957,0.25214
0.060547,0.25214
0.061523,0.25214
0.0625,0.25214
0.063477,0.25214
0.064453,0.25214
0.06543,0.25214
0.066406,0.25214
0.067383,0.25214
0.068359,0.25214
0.069336,0.25214
0.070313,0.25214
0.071289,0.25214
0.072266,0.25214
0.073242,0.25214
0.074219,0.25214
0.075195,0.25214
0.076172,0.25214
0.077148,0.25214
0.078125,0.25214
0.079102,0.25214
0.080078,0.25214
0.081055,0.25214
0.082031,0.25214
0.083008,0.25214
0.083984,0.25214
0.084961,0.25214
0.085938,0.25214
0.086914,0.25214
0.087891,0.25214
0.088867,0.25214
0.089844,0.25214
0.09082,0.25214
0.091797,0.25214
0.092773,0.25214
0.09375,0.25214
0.094727,0.25214
0.095703,0.25214
0.09668,0.25214
0.097656,0.25214
0.098633,0.25214
0.099609,0.25214
0.10059,0.25214
0.10156,0.25214
0.10254,0.25214
0.10352,0.25214
0.10449,0.25214
0.10547,0.25214
0.10645,0.25214
0.10742,0.25214
0.1084,0.25214
0.10938,0.25214
0.11035,0.25214
0.11133,0.25214
0.1123,0.25214
0.11328,0.25214
0.11426,0.25214
0.11523,0.25214
0.11621,0.25214
0.11719,0.25214
0.11816,0.25214
0.11914,0.25214
0.12012,0.25214
0.12109,0.25214
0.12207,0.25214
0.12305,0.25214
0.12402,0.25214
0.125,0.25214
0.12598,0.25214
0.12695,0.25214
0.12793,0.25214
0.12891,0.25214
0.12988,0.25214
0.13086,0.25214
0.13184,0.25214
0.13281,0.25214
0.13379,0.25214
0.13477,0.25214
0.13574,0.25214
0.13672,0.25214
0.1377,0.25214
0.13867,0.25214
0.13965,0.25214
0.14063,0.25214
0.1416,0.25214
0.14258,0.25214
0.14355,0.25214
0.14453,0.25214
0.14551,0.25214
0.14648,0.25214
0.14746,0.25214
0.14844,0.25214
0.14941,0.25214
0.15039,0.25214
0.15137,0.25214
0.15234,0.25214
0.15332,0.25214
0.1543,0.25214
0.15527,0.25214
0.15625,0.25214
0.15723,0.25214
0.1582,0.25214
0.15918,0.25214
0.16016,0.25214
0.16113,0.25214
0.16211,0.25214
0.16309,0.25214
0.16406,0.25214
0.16504,0.25214
0.16602,0.25214
0.16699,0.25214
0.16797,0.25214
0.16895,0.25214
0.16992,0.25214
0.1709,0.25214
0.17188,0.25214
0.17285,0.25214
0.17383,0.25214
0.1748,0.25214
0.17578,0.25214
0.17676,0.25214
0.17773,0.25214
0.17871,0.25214
0.17969,0.25214
0.18066,0.25214
0.18164,0.25214
0.18262,0.25214
0.18359,0.25214
0.18457,0.25214
0.18555,0.25214
0.18652,0.25214
0.1875,0.25214
0.18848,0.25214
0.18945,0.25214
0.19043,0.25214
0.19141,0.25214
0.19238,0.25214
0.19336,0.25214
0.19434,0.25214
0.19531,0.25214
0.19629,0.25214
0.19727,0.25214
0.19824,0.25214
0.19922,0.25214
0.2002,0.25214
0.20117,0.25214
0.20215,0.25214
0.20313,0.25214
0.2041,0.25214
0.20508,0.25214
0.20605,0.25214
0.20703,0.25214
0.20801,0.25214
0.20898,0.25214
0.20996,0.25214
0.21094,0.25214
0.21191,0.25214
0.21289,0.25214
0.21387,0.25214
0.21484,0.25214
0.21582,0.25214
0.2168,0.25214
0.21777,0.25214
0.21875,0.25214
0.21973,0.25214
0.2207,0.25214
0.22168,0.25214
0.22266,0.25214
0.22363,0.25214
0.22461,0.25214
0.22559,0.25214
0.22656,0.25214
0.22754,0.25214
0.22852,0.25214
0.22949,0.25214
0.23047,0.25214
0.23145,0.25214
0.23242,0.25214
0.2334,0.25214
0.23438,0.25214
0.23535,0.25214
0.23633,0.25214
0.2373,0.25214
0.23828,0.25214
0.23926,0.25214
0.24023,0.25214
0.24121,0.25214
0.24219,0.25214
0.24316,0.25214
0.24414,0.25214
0.24512,0.25214
0.24609,0.25214
0.24707,0.25214
0.24805,0.25214
0.24902,0.25214
0.25,0.25214
0.25098,0.25214
0.25195,0.25214
0.25293,0.25214
0.25391,0.25214
0.25488,0.25214
0.25586,0.25214
0.25684,0.25214
0.25781,0.25214
0.25879,0.25214
0.25977,0.25214
0.26074,0.25214
0.26172,0.25214
0.2627,0.25214
0.26367,0.25214
0.26465,0.25214
0.26563,0.25214
0.2666,0.25214
0.26758,0.25214
0.26855,0.25214
0.26953,0.25214
0.27051,0.25214
0.27148,0.25214
0.27246,0.25214
