0.00097656,97.307
0.0019531,100.33
0.0029297,99.328
0.0039063,100.1
0.0048828,98.663
0.0058594,95.948
0.0068359,99.013
0.0078125,95.943
0.0087891,95.615
0.0097656,97.85
0.010742,97.341
0.011719,98.465
0.012695,97.477
0.013672,98.448
0.014648,97.345
0.015625,96.371
0.016602,98.985
0.017578,96.029
0.018555,99.791
0.019531,95.406
0.020508,97.868
0.021484,100.29
0.022461,97.205
0.023438,95.751
0.024414,95.922
0.025391,95.058
0.026367,95.5
0.027344,97.855
0.02832,96.119
0.029297,94.604
0.030273,98.026
0.03125,97.701
0.032227,96.087
0.033203,98.173
0.03418,98.764
0.035156,97.959
0.036133,98.901
0.037109,97.791
0.038086,99.642
0.039063,98.166
0.040039,96.797
0.041016,94.404
0.041992,94.853
0.042969,95.185
0.043945,98.366
0.044922,94.525
0.045898,95.184
0.046875,96.74
0.047852,96.649
0.048828,96.009
0.049805,98.877
0.050781,95.383
0.051758,95.232
0.052734,97.028
0.053711,94.835
0.054688,99.557
0.055664,101.89
0.056641,95.952
0.057617,99.748
0.058594,98.35
0.05957,97.902
0.060547,95.79
0.061523,98.526
0.0625,91.339
0.063477,97.737
0.064453,98.368
0.06543,96.171
0.066406,96.413
0.067383,99.313
0.068359,97.661
0.069336,98.052
0.070313,94.679
0.071289,98.324
0.072266,99.477
0.073242,96.135
0.074219,95.921
0.075195,95.495
0.076172,96.442
0.077148,95.622
0.078125,97.008
0.079102,95.647
0.080078,97.508
0.081055,96.137
0.082031,96.904
0.083008,95.53
0.083984,98.566
0.084961,98.336
0.085938,97.399
0.086914,97.629
0.087891,96.095
0.088867,96.439
0.089844,95.864
0.09082,95.206
0.091797,97.396
0.092773,98.102
0.09375,94.871
0.094727,100.92
0.095703,95.49
0.09668,96.689
0.097656,96.804
0.098633,99.006
0.099609,99.712
0.10059,95.893
0.10156,97.859
0.10254,97.474
0.10352,96.338
0.10449,97.673
0.10547,95.929
0.10645,100.2
0.10742,102.22
0.1084,97.855
0.10938,98.825
0.11035,97.797
0.11133,98.458
0.1123,97.052
0.11328,95.944
0.11426,96.828
0.11523,98.223
0.11621,96.075
0.11719,97.266
0.11816,95.86
0.11914,98.942
0.12012,97.622
0.12109,95.554
0.12207,98.097
0.12305,96.726
0.12402,97.552
0.125,98.348
0.12598,96.946
0.12695,97.781
0.12793,99.327
0.12891,101.16
0.12988,98.071
0.13086,94.038
0.13184,99.435
0.13281,97.234
0.13379,99.271
0.13477,96.682
0.13574,96.629
0.13672,100.64
0.1377,97.026
0.13867,98.385
0.13965,94.422
0.14063,96.366
0.1416,96.761
0.14258,98.264
0.14355,94.805
0.14453,98.843
0.14551,99.737
0.14648,98.955
0.14746,100.45
0.14844,98.052
0.14941,97.759
0.15039,100.01
0.15137,91.583
0.15234,97.515
0.15332,95.953
0.1543,99.175
0.15527,96.472
0.15625,96.904
0.15723,98.751
0.1582,96.497
0.15918,96.655
0.16016,95.813
0.16113,95.559
0.16211,98.077
0.16309,97.156
0.16406,97.001
0.16504,97.269
0.16602,97.898
0.16699,93.711
0.16797,94.764
0.16895,93.918
0.16992,98.728
0.1709,97.475
0.17188,96.393
0.17285,96.77
0.17383,92.456
0.1748,96.233
0.17578,99.93
0.17676,96.317
0.17773,96.012
0.17871,99.735
0.17969,97.557
0.18066,96.942
0.18164,95.872
0.18262,99.571
0.18359,95.588
0.18457,98.749
0.18555,94.567
0.18652,96.922
0.1875,97.58
0.18848,99.088
0.18945,93.673
0.19043,97.941
0.19141,98.545
0.19238,94.904
0.19336,98.107
0.19434,95.594
0.19531,93.498
0.19629,97.824
0.19727,97.98
0.19824,98.066
